submission_id,user_id,rank,rating,country,language,problem_id,code,rank_bucket,code_length,line_count,avg_line_length,spaces_count,tabs_count,newlines_ratio,has_comments,uses_list_comp,uses_map,uses_lambda,imports_math,uses_recursion,variable_name_length,uses_scanner,has_class,uses_bits_stdc,uses_vector,uses_auto,compact_style
468,user_1502,878,883,India,C++,CF481E,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int temp;
    cin >> temp;
    vector<int> arr(temp);
    for(int i = 0; i < temp; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < temp; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Newbie,351,20,17.55,96,0,0.05698005698005698,1,,,,,0,6,,,0.0,1.0,0.0,0.0
469,user_9218,875,866,China,C++,CF468C,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int number;
    cin >> number;
    vector<int> arr(number);
    for(int i = 0; i < number; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < number; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Newbie,361,20,18.05,96,0,0.055401662049861494,1,,,,,0,6,,,0.0,1.0,0.0,0.0
470,user_2283,2550,2559,Poland,Python,CF709E,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Grandmaster,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
471,user_5708,2090,2084,Russia,C++,CF963E,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Master,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
472,user_5209,1139,1143,Brazil,Java,CF896E,"// Solution
import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int number = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < number; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Newbie,339,14,24.214285714285715,98,0,0.04129793510324484,1,,,,,0,6,1.0,1.0,,,,
473,user_6785,2490,2490,USA,Java,CF238B,"import java.util.*;
class GCD{static int gcd(int a,int b){return b==0?a:gcd(b,a%b);}public static void main(String[]args){Scanner s=new Scanner(System.in);System.out.println(gcd(s.nextInt(),s.nextInt()));}}",Grandmaster,206,2,103.0,12,0,0.009708737864077669,0,,,,,1,4,1.0,1.0,,,,
474,user_5738,1268,1258,India,C++,CF530A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int gcd(int a, int b) {
    if(b == 0) return a;
    return gcd(b, a % b);
}

int main() {
    int x, y;
    cin >> x >> y;
    cout << gcd(x, y) << endl;
    return 0;
}",Pupil,251,16,15.6875,56,0,0.06374501992031872,1,,,,,1,4,,,0.0,1.0,0.0,0.0
475,user_4846,1283,1274,India,Python,CF690E,"def solve():
    val = int(input())
    array = list(map(int, input().split()))
    total = 0
    for element in array:
        total += element
    print(total)

solve()",Pupil,170,9,18.88888888888889,41,0,0.052941176470588235,0,0.0,1.0,0.0,0.0,0,0,,,,,,
476,user_8602,994,1002,Japan,Java,CF886C,"// Solution
import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Newbie,193,3,64.33333333333333,10,0,0.015544041450777202,1,,,,,0,28,1.0,1.0,,,,
477,user_5177,1680,1685,China,C++,CF389C,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Expert,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
478,user_3450,2333,2337,Japan,Python,CF719E,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Grandmaster,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
479,user_7790,1357,1353,Brazil,Python,CF908D,"def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Pupil,148,9,16.444444444444443,51,0,0.060810810810810814,0,0.0,1.0,0.0,0.0,1,0,,,,,,
480,user_2635,1736,1739,Poland,C++,CF798E,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Expert,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
481,user_1926,1400,1408,USA,C++,CF370A,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Expert,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
482,user_9533,1712,1714,China,C++,CF112C,"#include <bits/stdc++.h>
using namespace std;
int main(){int n;cin>>n;vector<int>v(n);for(int i=0;i<n;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
483,user_1602,1459,1462,China,Python,CF341D,"// Fast solution
for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,100,4,25.0,19,0,0.04,1,0.0,1.0,0.0,0.0,0,0,,,,,,
484,user_4252,1140,1131,India,C++,CF235B,"// Fast solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Newbie,238,16,14.875,67,0,0.06722689075630252,1,,,,,0,6,,,0.0,1.0,0.0,0.0
485,user_8843,2144,2142,USA,Java,CF807B,"import java.util.*;
class GCD{static int gcd(int a,int b){return b==0?a:gcd(b,a%b);}public static void main(String[]args){Scanner s=new Scanner(System.in);System.out.println(gcd(s.nextInt(),s.nextInt()));}}",Master,206,2,103.0,12,0,0.009708737864077669,0,,,,,1,4,1.0,1.0,,,,
486,user_8206,1314,1308,Brazil,Python,CF581B,"// Fast solution
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a

x, y = map(int, input().split())
print(gcd(x, y))",Pupil,165,10,16.5,53,0,0.06060606060606061,1,0.0,1.0,0.0,0.0,1,0,,,,,,
487,user_6205,1740,1737,India,C++,CF968E,"#include <bits/stdc++.h>
using namespace std;
int main(){int x;cin>>x;vector<int>v(x);for(int i=0;i<x;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
488,user_5434,2518,2510,China,C++,CF134C,"#include <bits/stdc++.h>
using namespace std;
int main(){int x;cin>>x;vector<int>a(x);for(int i=0;i<x;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Grandmaster,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
489,user_2488,1865,1873,India,Python,CF399D,"from math import gcd
print(gcd(*map(int, input().split())))",Expert,59,2,29.5,4,0,0.03389830508474576,0,0.0,1.0,0.0,1.0,1,0,,,,,,
490,user_9519,1363,1364,China,Python,CF232B,"def solve():
    n = int(input())
    array = list(map(int, input().split()))
    total = 0
    for element in array:
        total += element
    print(total)

solve()",Pupil,168,9,18.666666666666668,41,0,0.05357142857142857,0,0.0,1.0,0.0,0.0,0,0,,,,,,
491,user_7708,1815,1810,Russia,Python,CF932E,"from math import factorial
print(factorial(int(input())))",Expert,57,2,28.5,3,0,0.03508771929824561,0,0.0,0.0,0.0,1.0,1,0,,,,,,
492,user_5388,2587,2579,India,Python,CF597B,"val = int(input())
print(sum(map(int, input().split())))",Grandmaster,56,2,28.0,3,0,0.03571428571428571,0,0.0,1.0,0.0,0.0,0,0,,,,,,
493,user_8242,2290,2298,India,Python,CF877B,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Master,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
494,user_5564,1246,1252,USA,C++,CF794A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int tmp;
    cin >> tmp;
    vector<int> arr(tmp);
    for(int i = 0; i < tmp; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < tmp; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Pupil,334,19,17.57894736842105,95,0,0.05688622754491018,1,,,,,0,6,,,0.0,1.0,0.0,0.0
495,user_7400,1119,1118,China,C++,CF445D,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int temp;cin>>temp;vector<int>v(temp);for(int i=0;i<temp;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,224,6,37.333333333333336,11,0,0.026785714285714284,1,,,,,0,7,,,0.0,1.0,0.0,0.0
496,user_6011,1742,1746,Russia,C++,CF637D,"#include <bits/stdc++.h>
using namespace std;
int main(){int y;cin>>y;vector<int>a(y);for(int i=0;i<y;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Expert,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
497,user_7738,1191,1188,Japan,Java,CF108E,"// My approach
import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Newbie,361,16,22.5625,104,0,0.0443213296398892,1,,,,,1,4,1.0,1.0,,,,
498,user_2484,2356,2366,India,C++,CF108E,"#include <bits/stdc++.h>
using namespace std;
int main(){int s;cin>>s;vector<int>a(s);for(int i=0;i<s;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Grandmaster,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
499,user_4280,1468,1478,Poland,Python,CF557E,"// AC code
print(*sorted(map(int, input().split())))",Expert,52,2,26.0,3,0,0.038461538461538464,1,0.0,1.0,0.0,0.0,0,0,,,,,,
500,user_2836,830,830,Russia,Python,CF541C,"// Solution
temp = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,128,6,21.333333333333332,15,0,0.046875,1,0.0,1.0,0.0,0.0,0,0,,,,,,
501,user_8371,2435,2444,Poland,C++,CF611E,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Grandmaster,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
502,user_7124,2327,2328,USA,Java,CF948A,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int r=sc.nextInt();int s=0;for(int i=0;i<r;i++)s+=sc.nextInt();System.out.println(s);}}",Grandmaster,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
503,user_7801,2312,2319,Japan,C++,CF482A,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
504,user_7316,1902,1904,USA,Java,CF531E,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Master,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
505,user_7027,2151,2142,India,Python,CF550D,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Master,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
506,user_7537,949,944,Poland,C++,CF763D,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int result;
    cin >> result;
    vector<int> arr(result);
    for(int i = 0; i < result; i++) {
        cin >> arr[i];
    }
    int sum = 0;
    for(int i = 0; i < result; i++) {
        sum += arr[i];
    }
    cout << sum << endl;
    return 0;
}",Newbie,349,19,18.36842105263158,95,0,0.054441260744985676,1,,,,,0,6,,,0.0,1.0,0.0,0.0
507,user_7289,812,802,Brazil,Python,CF705D,"// Solution
value = int(input())
arr = list(map(int, input().split()))
arr.sort()
for element in arr:
    print(element, end=' ')",Newbie,129,6,21.5,15,0,0.046511627906976744,1,0.0,1.0,0.0,0.0,0,0,,,,,,
508,user_7885,2086,2087,Poland,C++,CF192C,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;vector<int>a(t);for(int i=0;i<t;i++)cin>>a[i];cout<<accumulate(a.begin(),a.end(),0);}",Master,155,3,51.666666666666664,6,0,0.01935483870967742,1,,,,,0,7,,,1.0,1.0,0.0,1.0
509,user_1517,2355,2355,China,C++,CF390B,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Grandmaster,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
510,user_9175,2183,2192,Brazil,C++,CF615D,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Master,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
511,user_1539,2318,2320,Russia,C++,CF220D,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;vector<int>v(t);for(int i=0;i<t;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Grandmaster,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
512,user_5239,1396,1390,Poland,Java,CF779C,"// My approach
import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Pupil,196,3,65.33333333333333,11,0,0.015306122448979591,1,,,,,0,28,1.0,1.0,,,,
513,user_2940,1999,2009,Brazil,Java,CF991A,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Master,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
514,user_8209,2391,2392,Brazil,Python,CF855B,"print(*sorted(map(int, input().split())))",Grandmaster,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
515,user_9621,1926,1928,Russia,Python,CF986E,"print(*sorted(map(int, input().split())))",Master,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
516,user_7520,966,971,Japan,Python,CF113B,"def factorial(number):
    if number == 0:
        return 1
    else:
        return number * factorial(number - 1)

number = int(input())
print(factorial(number))",Newbie,163,8,20.375,36,0,0.049079754601226995,0,0.0,0.0,0.0,0.0,1,0,,,,,,
517,user_8951,1245,1251,Russia,C++,CF326A,"#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,221,15,14.733333333333333,65,0,0.06787330316742081,1,,,,,0,6,,,0.0,1.0,0.0,0.0
518,user_3477,970,969,Russia,C++,CF350E,"// Solution
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;
int main(){int sum;cin>>sum;vector<int>v(sum);for(int i=0;i<sum;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Newbie,220,6,36.666666666666664,11,0,0.02727272727272727,1,,,,,0,7,,,0.0,1.0,0.0,0.0
519,user_5116,1849,1858,China,C++,CF599A,"#include <bits/stdc++.h>
using namespace std;
int main(){int n;cin>>n;vector<int>v(n);for(int i=0;i<n;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Expert,166,3,55.333333333333336,8,0,0.018072289156626505,1,,,,,0,7,,,1.0,1.0,0.0,1.0
520,user_6826,1213,1203,India,Python,CF547A,"test_cases = int(input())
for i in range(test_cases):
    a, b = map(int, input().split())
    result = a + b
    print(result)",Pupil,127,5,25.4,25,0,0.03937007874015748,0,0.0,1.0,0.0,0.0,0,0,,,,,,
521,user_5244,1290,1286,Poland,C++,CF432E,"// AC code
#include <iostream>
#include <vector>
#include <algorithm>
using namespace std;

int main() {
    int t;
    cin >> t;
    while(t--) {
        int x;
        cin >> x;
        cout << x * x << endl;
    }
    return 0;
}",Pupil,232,16,14.5,67,0,0.06896551724137931,1,,,,,0,6,,,0.0,1.0,0.0,0.0
522,user_6479,2076,2074,India,Python,CF301B,"print(*sorted(map(int, input().split())))",Master,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
523,user_5441,2115,2123,China,Python,CF595E,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Master,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
524,user_8319,2059,2057,Russia,C++,CF957C,"#include <bits/stdc++.h>
using namespace std;
int main(){int ans;cin>>ans;vector<int>v(ans);for(int i=0;i<ans;i++)cin>>v[i];sort(v.begin(),v.end());for(int x:v)cout<<x<<"" "";}",Master,174,3,58.0,8,0,0.017241379310344827,1,,,,,0,7,,,1.0,1.0,0.0,1.0
525,user_4569,944,939,India,Java,CF254E,"// Solution
import java.util.*;

public class Solution {
    static int gcd(int a, int b) {
        if(b == 0) return a;
        return gcd(b, a % b);
    }
    
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int x = sc.nextInt();
        int y = sc.nextInt();
        System.out.println(gcd(x, y));
    }
}",Newbie,358,16,22.375,103,0,0.0446927374301676,1,,,,,1,4,1.0,1.0,,,,
526,user_3272,1997,1987,India,Python,CF973E,"s = int(input())
print(sum(map(int, input().split())))",Master,54,2,27.0,3,0,0.037037037037037035,0,0.0,1.0,0.0,0.0,0,0,,,,,,
527,user_8936,1885,1875,China,Python,CF922E,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
528,user_6957,1545,1549,Poland,Java,CF970C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int tmp=sc.nextInt();int s=0;for(int i=0;i<tmp;i++)s+=sc.nextInt();System.out.println(s);}}",Expert,194,2,97.0,10,0,0.010309278350515464,0,,,,,0,17,1.0,1.0,,,,
529,user_8212,1714,1713,India,Python,CF235C,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
530,user_7670,1428,1429,Brazil,Java,CF466E,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int t=sc.nextInt();while(t-->0){int x=sc.nextInt();System.out.println(x*x);}}}",Expert,181,2,90.5,9,0,0.011049723756906077,0,,,,,0,28,1.0,1.0,,,,
531,user_9125,2146,2149,Poland,Java,CF841C,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int s=sc.nextInt();int s=0;for(int i=0;i<s;i++)s+=sc.nextInt();System.out.println(s);}}",Master,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
532,user_4933,1930,1935,Poland,Python,CF324B,"print(*sorted(map(int, input().split())))",Master,41,1,41.0,1,0,0.024390243902439025,0,0.0,1.0,0.0,0.0,0,0,,,,,,
533,user_1657,2404,2401,Russia,C++,CF783D,"#include <bits/stdc++.h>
using namespace std;
int gcd(int a,int b){return b?gcd(b,a%b):a;}int main(){int a,b;cin>>a>>b;cout<<gcd(a,b);}",Grandmaster,135,3,45.0,9,0,0.022222222222222223,1,,,,,1,4,,,1.0,0.0,0.0,1.0
534,user_4967,2251,2258,China,C++,CF936A,"#include <bits/stdc++.h>
using namespace std;
int main(){int t;cin>>t;while(t--){int x;cin>>x;cout<<x*x<<""\n"";}}",Master,112,3,37.333333333333336,6,0,0.026785714285714284,1,,,,,0,7,,,1.0,0.0,0.0,0.0
535,user_6093,1690,1680,China,Python,CF896B,"for _ in range(int(input())):
    a, b = map(int, input().split())
    print(a + b)",Expert,83,3,27.666666666666668,17,0,0.03614457831325301,0,0.0,1.0,0.0,0.0,0,0,,,,,,
536,user_3750,2449,2440,Japan,Java,CF336B,"import java.util.*;
class Main{public static void main(String[]args){Scanner sc=new Scanner(System.in);int y=sc.nextInt();int s=0;for(int i=0;i<y;i++)s+=sc.nextInt();System.out.println(s);}}",Grandmaster,190,2,95.0,10,0,0.010526315789473684,0,,,,,0,15,1.0,1.0,,,,
537,user_3751,1361,1367,USA,Java,CF346D,"// Fast solution
import java.util.*;

public class Main {
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int cnt = scanner.nextInt();
        int sum = 0;
        for(int i = 0; i < cnt; i++) {
            sum += scanner.nextInt();
        }
        System.out.println(sum);
    }
}",Pupil,338,14,24.142857142857142,99,0,0.04142011834319527,1,,,,,0,3,1.0,1.0,,,,
